participant_id,trial_number,row_in_file,source,trial_stratum,target_emotion,response_emotion,correct,rt_sec,stimulus_id,face_age,face_gender,face_ethnicity,face_style,stimulus_variant,common_emotion,valid_trial_number,valid_source,valid_target,valid_stimulus_metadata,duplicate_trial_number,trial_number_occurrence,accuracy_included,rt_in_bounds,rt_included,task_position,gender_binary,participant_ethnicity_group,participant_white_status,face_white_status,gender_congruence,white_status_congruence,exact_ethnicity_congruence
participant_0695,26,26,AI,AI-non-white,fear,disgust,FALSE,4.0669,S087,old,man,black,dark,a,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,1,TRUE,TRUE,FALSE,Position 1,Man,White,White,Non-white,Same gender,Incongruent,Different category
participant_0695,27,27,FACES,FACES,neutral,neutral,TRUE,3.2624,S195,old,man,white,mixed,b,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,1,TRUE,TRUE,TRUE,Position 1,Man,White,White,White,Same gender,Congruent,Exact match
participant_0695,28,28,FACES,FACES,happy,happy,TRUE,2.725,S216,young,man,white,mixed,a,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,1,TRUE,TRUE,TRUE,Position 1,Man,White,White,White,Same gender,Congruent,Exact match
participant_0695,29,29,AI,AI-non-white,surprise,surprise,TRUE,14.0261,S021,middle,man,indian,dark,a,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,1,TRUE,TRUE,TRUE,Position 1,Man,White,White,Non-white,Same gender,Incongruent,Different category
participant_0695,30,30,AI,AI-non-white,happy,happy,TRUE,11.2872,S053,middle,woman,black,dark,a,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,1,TRUE,TRUE,TRUE,Position 1,Man,White,White,Non-white,Different gender,Incongruent,Different category
participant_0695,31,31,AI,AI-white,fear,fear,TRUE,13.7822,S038,middle,man,white,dark,a,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,1,TRUE,TRUE,TRUE,Position 1,Man,White,White,White,Same gender,Congruent,Exact match
participant_0695,32,32,FACES,FACES,fear,fear,TRUE,13.5389,S202,old,woman,white,mixed,a,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,1,TRUE,TRUE,TRUE,Position 1,Man,White,White,White,Different gender,Congruent,Exact match
participant_0695,33,33,FACES,FACES,disgust,disgust,TRUE,3.0928,S224,young,woman,white,mixed,a,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,1,TRUE,TRUE,TRUE,Position 1,Man,White,White,White,Different gender,Congruent,Exact match
participant_0695,34,34,AI,AI-white,disgust,disgust,TRUE,3.9853,S142,young,man,white,dark,a,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,1,TRUE,TRUE,TRUE,Position 1,Man,White,White,White,Same gender,Congruent,Exact match
participant_0695,35,35,AI,AI-non-white,disgust,disgust,TRUE,7.1453999999999995,S058,middle,woman,indian,dark,a,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,1,TRUE,TRUE,TRUE,Position 1,Man,White,White,Non-white,Different gender,Incongruent,Different category
participant_0695,36,36,FACES,FACES,fear,surprise,FALSE,11.0185,S191,old,man,white,mixed,b,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,1,TRUE,TRUE,FALSE,Position 1,Man,White,White,White,Same gender,Congruent,Exact match
participant_0695,37,37,AI,AI-non-white,anger,anger,TRUE,4.5135,S113,old,woman,latin,dark,a,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,1,TRUE,TRUE,TRUE,Position 1,Man,White,White,Non-white,Different gender,Incongruent,Different category
participant_0695,38,38,AI,AI-white,sad,sad,TRUE,2.2494,S034,middle,man,white,blond,a,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,1,TRUE,TRUE,TRUE,Position 1,Man,White,White,White,Same gender,Congruent,Exact match
participant_0695,39,39,AI,AI-non-white,happy,happy,TRUE,2.8846999999999996,S109,old,woman,black,dark,a,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,1,TRUE,TRUE,TRUE,Position 1,Man,White,White,Non-white,Different gender,Incongruent,Different category
participant_0695,40,40,FACES,FACES,anger,sad,FALSE,12.0661,S186,old,man,white,mixed,a,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,1,TRUE,TRUE,FALSE,Position 1,Man,White,White,White,Same gender,Congruent,Exact match
participant_0695,41,41,FACES,FACES,sad,sad,TRUE,9.584,S220,young,man,white,mixed,a,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,1,TRUE,TRUE,TRUE,Position 1,Man,White,White,White,Same gender,Congruent,Exact match
participant_0695,42,42,AI,AI-non-white,surprise,happy,FALSE,2.2448,S119,old,woman,latin,dark,a,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,1,TRUE,TRUE,FALSE,Position 1,Man,White,White,Non-white,Different gender,Incongruent,Different category
participant_0695,43,43,AI,AI-non-white,sad,sad,TRUE,2.02,S048,middle,woman,asian,dark,a,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,1,TRUE,TRUE,TRUE,Position 1,Man,White,White,Non-white,Different gender,Incongruent,Different category
participant_0695,44,44,AI,AI-non-white,fear,fear,TRUE,4.86,S115,old,woman,latin,dark,a,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,1,TRUE,TRUE,TRUE,Position 1,Man,White,White,Non-white,Different gender,Incongruent,Different category
participant_0695,45,45,FACES,FACES,sad,sad,TRUE,2.9618,S221,young,man,white,mixed,b,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,1,TRUE,TRUE,TRUE,Position 1,Man,White,White,White,Same gender,Congruent,Exact match
participant_0695,46,46,AI,AI-non-white,fear,surprise,FALSE,4.097,S150,young,woman,asian,dark,a,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,1,TRUE,TRUE,FALSE,Position 1,Man,White,White,Non-white,Different gender,Incongruent,Different category
participant_0695,47,47,FACES,FACES,anger,anger,TRUE,3.4326,S210,young,man,white,mixed,a,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,1,TRUE,TRUE,TRUE,Position 1,Man,White,White,White,Same gender,Congruent,Exact match
participant_0695,48,48,FACES,FACES,disgust,disgust,TRUE,3.0012,S213,young,man,white,mixed,b,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,1,TRUE,TRUE,TRUE,Position 1,Man,White,White,White,Same gender,Congruent,Exact match
participant_0695,49,49,AI,AI-non-white,disgust,disgust,TRUE,22.0611,S051,middle,woman,black,dark,a,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,1,TRUE,TRUE,TRUE,Position 1,Man,White,White,Non-white,Different gender,Incongruent,Different category
participant_0695,50,50,FACES,FACES,neutral,neutral,TRUE,2.4643,S171,middle,man,white,mixed,b,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,1,TRUE,TRUE,TRUE,Position 1,Man,White,White,White,Same gender,Congruent,Exact match
participant_0695,51,51,FACES,FACES,disgust,disgust,TRUE,4.8483,S165,middle,man,white,mixed,b,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,1,TRUE,TRUE,TRUE,Position 1,Man,White,White,White,Same gender,Congruent,Exact match
participant_0695,52,52,AI,AI-non-white,disgust,fear,FALSE,10.5643,S002,middle,man,asian,dark,a,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,1,TRUE,TRUE,FALSE,Position 1,Man,White,White,Non-white,Same gender,Incongruent,Different category
participant_0695,53,53,FACES,FACES,neutral,neutral,TRUE,2.2255,S206,old,woman,white,mixed,a,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,1,TRUE,TRUE,TRUE,Position 1,Man,White,White,White,Different gender,Congruent,Exact match
participant_0695,54,54,AI,AI-non-white,sad,sad,TRUE,1.8918,S013,middle,man,black,dark,a,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,1,TRUE,TRUE,TRUE,Position 1,Man,White,White,Non-white,Same gender,Incongruent,Different category
participant_0695,55,55,AI,AI-non-white,sad,sad,TRUE,5.698300000000001,S153,young,woman,asian,dark,a,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,1,TRUE,TRUE,TRUE,Position 1,Man,White,White,Non-white,Different gender,Incongruent,Different category
participant_0695,56,56,FACES,FACES,disgust,disgust,TRUE,11.2347,S177,middle,woman,white,mixed,b,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,1,TRUE,TRUE,TRUE,Position 1,Man,White,White,White,Different gender,Congruent,Exact match
participant_0695,57,57,FACES,FACES,anger,anger,TRUE,3.7625,S222,young,woman,white,mixed,a,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,1,TRUE,TRUE,TRUE,Position 1,Man,White,White,White,Different gender,Congruent,Exact match
participant_0695,58,58,AI,AI-non-white,fear,surprise,FALSE,3.9376,S094,old,man,latin,dark,a,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,1,TRUE,TRUE,FALSE,Position 1,Man,White,White,Non-white,Same gender,Incongruent,Different category
participant_0695,59,59,AI,AI-white,neutral,neutral,TRUE,1.9957,S082,middle,woman,white,dark,a,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,1,TRUE,TRUE,TRUE,Position 1,Man,White,White,White,Different gender,Congruent,Exact match
participant_0695,60,60,FACES,FACES,sad,sad,TRUE,7.8757,S173,middle,man,white,mixed,b,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,1,TRUE,TRUE,TRUE,Position 1,Man,White,White,White,Same gender,Congruent,Exact match
participant_0695,61,61,FACES,FACES,happy,happy,TRUE,14.0522,S228,young,woman,white,mixed,a,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,1,TRUE,TRUE,TRUE,Position 1,Man,White,White,White,Different gender,Congruent,Exact match
participant_0695,62,62,AI,AI-white,happy,happy,TRUE,29.9025,S039,middle,man,white,dark,a,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,1,TRUE,TRUE,TRUE,Position 1,Man,White,White,White,Same gender,Congruent,Exact match
participant_0695,63,63,FACES,FACES,happy,happy,TRUE,1.216,S169,middle,man,white,mixed,b,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,1,TRUE,TRUE,TRUE,Position 1,Man,White,White,White,Same gender,Congruent,Exact match
participant_0695,64,64,FACES,FACES,anger,sad,FALSE,3.5930999999999997,S187,old,man,white,mixed,b,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,1,TRUE,TRUE,FALSE,Position 1,Man,White,White,White,Same gender,Congruent,Exact match
participant_0695,65,65,AI,AI-non-white,happy,happy,TRUE,3.2329,S116,old,woman,latin,dark,a,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,1,TRUE,TRUE,TRUE,Position 1,Man,White,White,Non-white,Different gender,Incongruent,Different category
participant_0695,66,66,AI,AI-white,fear,fear,TRUE,3.3756999999999997,S080,middle,woman,white,dark,a,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,1,TRUE,TRUE,TRUE,Position 1,Man,White,White,White,Different gender,Congruent,Exact match
participant_0695,67,67,AI,AI-non-white,neutral,neutral,TRUE,10.0843,S026,middle,man,latin,dark,a,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,1,TRUE,TRUE,TRUE,Position 1,Man,White,White,Non-white,Same gender,Incongruent,Different category
participant_0695,68,68,AI,AI-non-white,happy,happy,TRUE,1.8108,S011,middle,man,black,dark,a,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,1,TRUE,TRUE,TRUE,Position 1,Man,White,White,Non-white,Same gender,Incongruent,Different category
participant_0695,69,69,AI,AI-non-white,anger,sad,FALSE,4.7473,S148,young,woman,asian,dark,a,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,1,TRUE,TRUE,FALSE,Position 1,Man,White,White,Non-white,Different gender,Incongruent,Different category
participant_0695,70,70,AI,AI-non-white,sad,sad,TRUE,18.6203,S069,middle,woman,latin,dark,a,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,1,TRUE,TRUE,TRUE,Position 1,Man,White,White,Non-white,Different gender,Incongruent,Different category
participant_0695,71,71,AI,AI-non-white,sad,sad,TRUE,7.4106,S160,young,woman,indian,dark,a,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,1,TRUE,TRUE,TRUE,Position 1,Man,White,White,Non-white,Different gender,Incongruent,Different category
participant_0695,72,72,AI,AI-non-white,anger,sad,FALSE,6.0607,S043,middle,woman,asian,dark,a,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,1,TRUE,TRUE,FALSE,Position 1,Man,White,White,Non-white,Different gender,Incongruent,Different category
participant_0695,73,73,AI,AI-white,anger,sad,FALSE,7.0911,S029,middle,man,white,blond,a,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,1,TRUE,TRUE,FALSE,Position 1,Man,White,White,White,Same gender,Congruent,Exact match
participant_0695,74,74,FACES,FACES,anger,anger,TRUE,19.2396,S162,middle,man,white,mixed,a,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,1,TRUE,TRUE,TRUE,Position 1,Man,White,White,White,Same gender,Congruent,Exact match
participant_0695,75,75,AI,AI-non-white,surprise,surprise,TRUE,2.4384,S154,young,woman,asian,dark,a,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,1,TRUE,TRUE,TRUE,Position 1,Man,White,White,Non-white,Different gender,Incongruent,Different category
participant_0695,76,76,AI,AI-non-white,neutral,sad,FALSE,2.9453,S012,middle,man,black,dark,a,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,1,TRUE,TRUE,FALSE,Position 1,Man,White,White,Non-white,Same gender,Incongruent,Different category
participant_0695,77,77,AI,AI-white,sad,sad,TRUE,1.4226,S083,middle,woman,white,dark,a,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,1,TRUE,TRUE,TRUE,Position 1,Man,White,White,White,Different gender,Congruent,Exact match
participant_0695,78,78,FACES,FACES,disgust,disgust,TRUE,11.6628,S176,middle,woman,white,mixed,a,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,1,TRUE,TRUE,TRUE,Position 1,Man,White,White,White,Different gender,Congruent,Exact match
participant_0695,79,79,AI,AI-non-white,anger,anger,TRUE,3.6252,S134,young,man,indian,dark,a,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,1,TRUE,TRUE,TRUE,Position 1,Man,White,White,Non-white,Same gender,Incongruent,Different category
participant_0695,80,80,FACES,FACES,neutral,neutral,TRUE,2.4280999999999997,S218,young,man,white,mixed,a,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,1,TRUE,TRUE,TRUE,Position 1,Man,White,White,White,Same gender,Congruent,Exact match
participant_0696,1,1,AI,AI-white,surprise,surprise,TRUE,5.869,S042,middle,man,white,dark,a,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,1,TRUE,TRUE,TRUE,Position 1,,Multiple categories selected,Non-white,White,,Incongruent,
participant_0696,2,2,FACES,FACES,fear,fear,TRUE,4.2,S166,middle,man,white,mixed,a,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,1,TRUE,TRUE,TRUE,Position 1,,Multiple categories selected,Non-white,White,,Incongruent,
participant_0696,3,3,AI,AI-non-white,sad,sad,TRUE,3.291,S006,middle,man,asian,dark,a,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,1,TRUE,TRUE,TRUE,Position 1,,Multiple categories selected,Non-white,Non-white,,Congruent,
participant_0696,4,4,FACES,FACES,anger,anger,TRUE,3.355,S222,young,woman,white,mixed,a,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,1,TRUE,TRUE,TRUE,Position 1,,Multiple categories selected,Non-white,White,,Incongruent,
participant_0696,5,5,AI,AI-non-white,happy,happy,TRUE,3.755,S109,old,woman,black,dark,a,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,1,TRUE,TRUE,TRUE,Position 1,,Multiple categories selected,Non-white,Non-white,,Congruent,
participant_0696,6,6,FACES,FACES,happy,happy,TRUE,1.672,S169,middle,man,white,mixed,b,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,1,TRUE,TRUE,TRUE,Position 1,,Multiple categories selected,Non-white,White,,Incongruent,
participant_0696,7,7,FACES,FACES,neutral,neutral,TRUE,3.915,S230,young,woman,white,mixed,a,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,1,TRUE,TRUE,TRUE,Position 1,,Multiple categories selected,Non-white,White,,Incongruent,
participant_0696,8,8,FACES,FACES,anger,anger,TRUE,1.889,S210,young,man,white,mixed,a,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,1,TRUE,TRUE,TRUE,Position 1,,Multiple categories selected,Non-white,White,,Incongruent,
participant_0696,9,9,FACES,FACES,anger,anger,TRUE,7.35,S174,middle,woman,white,mixed,a,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,1,TRUE,TRUE,TRUE,Position 1,,Multiple categories selected,Non-white,White,,Incongruent,
participant_0696,10,10,AI,AI-non-white,neutral,neutral,TRUE,2.102,S096,old,man,latin,dark,a,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,1,TRUE,TRUE,TRUE,Position 1,,Multiple categories selected,Non-white,Non-white,,Congruent,
participant_0696,11,11,AI,AI-non-white,happy,happy,TRUE,1.376,S004,middle,man,asian,dark,a,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,1,TRUE,TRUE,TRUE,Position 1,,Multiple categories selected,Non-white,Non-white,,Congruent,
participant_0696,12,12,FACES,FACES,anger,anger,TRUE,9.187,S186,old,man,white,mixed,a,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,1,TRUE,TRUE,TRUE,Position 1,,Multiple categories selected,Non-white,White,,Incongruent,
participant_0696,13,13,AI,AI-white,neutral,sad,FALSE,2.626,S033,middle,man,white,blond,a,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,1,TRUE,TRUE,FALSE,Position 1,,Multiple categories selected,Non-white,White,,Incongruent,
participant_0696,14,14,AI,AI-non-white,anger,anger,TRUE,1.806,S127,young,man,asian,dark,a,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,1,TRUE,TRUE,TRUE,Position 1,,Multiple categories selected,Non-white,Non-white,,Congruent,
participant_0696,15,15,AI,AI-non-white,happy,happy,TRUE,1.151,S130,young,man,asian,dark,a,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,1,TRUE,TRUE,TRUE,Position 1,,Multiple categories selected,Non-white,Non-white,,Congruent,
participant_0696,16,16,FACES,FACES,sad,sad,TRUE,2.099,S220,young,man,white,mixed,a,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,1,TRUE,TRUE,TRUE,Position 1,,Multiple categories selected,Non-white,White,,Incongruent,
participant_0696,17,17,AI,AI-non-white,neutral,neutral,TRUE,1.765,S089,old,man,black,dark,a,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,1,TRUE,TRUE,TRUE,Position 1,,Multiple categories selected,Non-white,Non-white,,Congruent,
participant_0696,18,18,FACES,FACES,fear,fear,TRUE,7.911,S226,young,woman,white,mixed,a,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,1,TRUE,TRUE,TRUE,Position 1,,Multiple categories selected,Non-white,White,,Incongruent,
participant_0696,19,19,FACES,FACES,happy,happy,TRUE,1.153,S217,young,man,white,mixed,b,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,1,TRUE,TRUE,TRUE,Position 1,,Multiple categories selected,Non-white,White,,Incongruent,
participant_0696,20,20,AI,AI-non-white,surprise,surprise,TRUE,1.264,S140,young,man,indian,dark,a,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,1,TRUE,TRUE,TRUE,Position 1,,Multiple categories selected,Non-white,Non-white,,Congruent,
participant_0696,21,21,AI,AI-non-white,fear,fear,TRUE,2.581,S150,young,woman,asian,dark,a,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,1,TRUE,TRUE,TRUE,Position 1,,Multiple categories selected,Non-white,Non-white,,Congruent,
participant_0696,22,22,FACES,FACES,disgust,disgust,TRUE,3.081,S165,middle,man,white,mixed,b,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,1,TRUE,TRUE,TRUE,Position 1,,Multiple categories selected,Non-white,White,,Incongruent,
participant_0696,23,23,FACES,FACES,neutral,neutral,TRUE,1.338,S219,young,man,white,mixed,b,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,1,TRUE,TRUE,TRUE,Position 1,,Multiple categories selected,Non-white,White,,Incongruent,
participant_0696,24,24,FACES,FACES,disgust,disgust,TRUE,1.359,S200,old,woman,white,mixed,a,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,1,TRUE,TRUE,TRUE,Position 1,,Multiple categories selected,Non-white,White,,Incongruent,
participant_0696,25,25,FACES,FACES,anger,anger,TRUE,4.164,S175,middle,woman,white,mixed,b,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,1,TRUE,TRUE,TRUE,Position 1,,Multiple categories selected,Non-white,White,,Incongruent,
participant_0696,26,26,AI,AI-white,sad,sad,TRUE,1.711,S125,old,woman,white,dark,a,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,1,TRUE,TRUE,TRUE,Position 1,,Multiple categories selected,Non-white,White,,Incongruent,
participant_0696,27,27,FACES,FACES,happy,happy,TRUE,1.103,S181,middle,woman,white,mixed,b,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,1,TRUE,TRUE,TRUE,Position 1,,Multiple categories selected,Non-white,White,,Incongruent,
participant_0696,28,28,AI,AI-white,fear,fear,TRUE,1.859,S080,middle,woman,white,dark,a,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,1,TRUE,TRUE,TRUE,Position 1,,Multiple categories selected,Non-white,White,,Incongruent,
participant_0696,29,29,FACES,FACES,neutral,neutral,TRUE,1.386,S195,old,man,white,mixed,b,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,1,TRUE,TRUE,TRUE,Position 1,,Multiple categories selected,Non-white,White,,Incongruent,
participant_0696,30,30,FACES,FACES,anger,neutral,FALSE,1.891,S187,old,man,white,mixed,b,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,1,TRUE,TRUE,FALSE,Position 1,,Multiple categories selected,Non-white,White,,Incongruent,
participant_0696,31,31,AI,AI-white,surprise,surprise,TRUE,1.13,S035,middle,man,white,blond,a,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,1,TRUE,TRUE,TRUE,Position 1,,Multiple categories selected,Non-white,White,,Incongruent,
participant_0696,32,32,FACES,FACES,neutral,neutral,TRUE,1.368,S194,old,man,white,mixed,a,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,1,TRUE,TRUE,TRUE,Position 1,,Multiple categories selected,Non-white,White,,Incongruent,
participant_0696,33,33,AI,AI-non-white,sad,sad,TRUE,1.312,S027,middle,man,latin,dark,a,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,1,TRUE,TRUE,TRUE,Position 1,,Multiple categories selected,Non-white,Non-white,,Congruent,
participant_0696,34,34,FACES,FACES,neutral,neutral,TRUE,1.452,S171,middle,man,white,mixed,b,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,1,TRUE,TRUE,TRUE,Position 1,,Multiple categories selected,Non-white,White,,Incongruent,
participant_0696,35,35,FACES,FACES,fear,surprise,FALSE,2.101,S179,middle,woman,white,mixed,b,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,1,TRUE,TRUE,FALSE,Position 1,,Multiple categories selected,Non-white,White,,Incongruent,
participant_0696,36,36,FACES,FACES,happy,happy,TRUE,1.117,S168,middle,man,white,mixed,a,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,1,TRUE,TRUE,TRUE,Position 1,,Multiple categories selected,Non-white,White,,Incongruent,
participant_0696,37,37,FACES,FACES,neutral,neutral,TRUE,1.52,S183,middle,woman,white,mixed,b,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,1,TRUE,TRUE,TRUE,Position 1,,Multiple categories selected,Non-white,White,,Incongruent,
participant_0696,38,38,FACES,FACES,sad,disgust,FALSE,12.179,S197,old,man,white,mixed,b,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,1,TRUE,TRUE,FALSE,Position 1,,Multiple categories selected,Non-white,White,,Incongruent,
participant_0696,39,39,FACES,FACES,fear,surprise,FALSE,1.798,S178,middle,woman,white,mixed,a,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,1,TRUE,TRUE,FALSE,Position 1,,Multiple categories selected,Non-white,White,,Incongruent,
participant_0696,40,40,AI,AI-non-white,sad,sad,TRUE,1.117,S097,old,man,latin,dark,a,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,1,TRUE,TRUE,TRUE,Position 1,,Multiple categories selected,Non-white,Non-white,,Congruent,
participant_0696,41,41,FACES,FACES,disgust,disgust,TRUE,1.4,S188,old,man,white,mixed,a,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,1,TRUE,TRUE,TRUE,Position 1,,Multiple categories selected,Non-white,White,,Incongruent,
participant_0696,42,42,AI,AI-white,neutral,neutral,TRUE,1.294,S103,old,man,white,dark,a,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,1,TRUE,TRUE,TRUE,Position 1,,Multiple categories selected,Non-white,White,,Incongruent,
participant_0696,43,43,FACES,FACES,happy,happy,TRUE,1.185,S229,young,woman,white,mixed,b,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,1,TRUE,TRUE,TRUE,Position 1,,Multiple categories selected,Non-white,White,,Incongruent,
participant_0696,44,44,AI,AI-white,surprise,surprise,TRUE,1.088,S105,old,man,white,dark,a,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,1,TRUE,TRUE,TRUE,Position 1,,Multiple categories selected,Non-white,White,,Incongruent,
participant_0696,45,45,FACES,FACES,happy,happy,TRUE,1.195,S205,old,woman,white,mixed,b,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,1,TRUE,TRUE,TRUE,Position 1,,Multiple categories selected,Non-white,White,,Incongruent,
participant_0696,46,46,AI,AI-non-white,sad,sad,TRUE,1.215,S069,middle,woman,latin,dark,a,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,1,TRUE,TRUE,TRUE,Position 1,,Multiple categories selected,Non-white,Non-white,,Congruent,
participant_0696,47,47,AI,AI-non-white,surprise,surprise,TRUE,1.367,S007,middle,man,asian,dark,a,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,1,TRUE,TRUE,TRUE,Position 1,,Multiple categories selected,Non-white,Non-white,,Congruent,
participant_0696,48,48,FACES,FACES,anger,anger,TRUE,1.743,S162,middle,man,white,mixed,a,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,1,TRUE,TRUE,TRUE,Position 1,,Multiple categories selected,Non-white,White,,Incongruent,
participant_0696,49,49,AI,AI-non-white,disgust,anger,FALSE,1.622,S114,old,woman,latin,dark,a,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,1,TRUE,TRUE,FALSE,Position 1,,Multiple categories selected,Non-white,Non-white,,Congruent,
participant_0696,50,50,AI,AI-non-white,disgust,disgust,TRUE,1.115,S093,old,man,latin,dark,a,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,1,TRUE,TRUE,TRUE,Position 1,,Multiple categories selected,Non-white,Non-white,,Congruent,
participant_0696,51,51,FACES,FACES,happy,happy,TRUE,1.002,S204,old,woman,white,mixed,a,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,1,TRUE,TRUE,TRUE,Position 1,,Multiple categories selected,Non-white,White,,Incongruent,
participant_0696,52,52,FACES,FACES,neutral,neutral,TRUE,1.192,S207,old,woman,white,mixed,b,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,1,TRUE,TRUE,TRUE,Position 1,,Multiple categories selected,Non-white,White,,Incongruent,
